fighter,event_date,opp_elo_mean,opp_elo_mean_wins,opp_elo_mean_losses,wins_vs_top,losses_vs_top,losses_vs_bottom,bad_loss_ratio
Rob Font,2018-07-07,1515.4787912806257,1508.8496452359018,1532.051656392436,0,0,0,0.0
Rob Font,2018-12-15,1520.7158120966835,1508.8496452359018,1540.4927568646535,0,0,0,0.0
Rob Font,2019-12-07,1523.3367976713935,1514.7588180747632,1540.4927568646535,0,0,0,0.0
Rob Font,2020-12-19,1525.8232855297679,1519.536369243388,1540.4927568646535,0,0,0,0.0
Rob Font,2021-05-22,1528.0301803903633,1523.3567142125046,1540.4927568646535,0,0,0,0.0
Rob Font,2021-12-04,1529.530565761598,1525.8765020605795,1540.4927568646535,0,0,0,0.0
Rob Font,2022-04-30,1531.894368708871,1525.8765020605795,1545.434568667528,0,0,0,0.0
Rob Font,2023-04-08,1533.5031403085172,1525.8765020605795,1547.231089154806,0,0,0,0.0
Rob Font,2023-08-05,1535.1557803547673,1529.1181259547488,1547.231089154806,0,0,0,0.0
Rob Font,2023-12-02,1537.5275312630752,1529.1181259547488,1551.5432067769536,0,0,0,0.0
Rob Font,2024-10-19,1540.6041936203144,1529.1181259547488,1557.0128617139806,0,0,0,0.0
Rob Font,2025-02-22,1541.0396466184818,1530.874873375892,1557.0128617139806,0,0,0,0.0
Rob Font,2025-09-13,1539.9371556957058,1529.976327185046,1557.0128617139806,0,0,0,0.0
Rob Font,2026-03-07,1537.9402979109204,1529.976327185046,1549.886253999733,0,0,0,0.0
Rob Kimmons,2008-06-21,,,,0,0,0,0.0
Rob Kimmons,2008-09-17,1500.0,1500.0,,0,0,0,0.0
Rob Kimmons,2009-04-01,1500.0,1500.0,1500.0,0,0,0,0.0
Rob Kimmons,2009-10-24,1500.0,1500.0,1500.0,0,0,0,0.0
Rob Kimmons,2010-08-01,1500.0,1500.0,1500.0,0,0,0,0.0
Rob Kimmons,2010-11-13,1500.0,1500.0,1500.0,0,0,0,0.0
Rob Kimmons,2011-03-03,1500.0,1500.0,1500.0,0,0,0,0.0
Rob MacDonald,2006-03-04,,,,0,0,0,0.0
Rob MacDonald,2006-06-28,1500.0,,1500.0,0,0,0,0.0
Rob MacDonald,2006-08-26,1500.0,1500.0,1500.0,0,0,0,0.0
Rob Wilkinson,2017-09-02,,,,0,0,0,0.0
Rob Wilkinson,2018-02-10,1492.4237215364449,,1492.4237215364449,0,0,0,0.0
Rob Yundt,2008-02-02,,,,0,0,0,0.0
Rob Yundt,2008-06-21,1500.0,,1500.0,0,0,0,0.0
Robbie Lawler,2002-05-10,,,,0,0,0,0.0
Robbie Lawler,2002-06-22,1500.0,1500.0,,0,0,0,0.0
Robbie Lawler,2002-11-22,1500.0,1500.0,,0,0,0,0.0
Robbie Lawler,2003-04-25,1500.0,1500.0,,0,0,0,0.0
Robbie Lawler,2003-11-21,1500.0,1500.0,1500.0,0,0,0,0.0
Robbie Lawler,2004-04-02,1500.0,1500.0,1500.0,0,0,0,0.0
Robbie Lawler,2004-10-22,1500.0,1500.0,1500.0,0,0,0,0.0
Robbie Lawler,2013-02-23,1500.0,1500.0,1500.0,0,0,0,0.0
Robbie Lawler,2013-07-27,1503.718760515265,1505.9500168244242,1500.0,0,0,0,0.0
Robbie Lawler,2013-11-16,1503.305564902458,1504.9583473536868,1500.0,0,0,0,0.0
Robbie Lawler,2014-03-15,1508.1803705681393,1511.6862436687704,1500.0,0,0,0,0.0
Robbie Lawler,2014-05-24,1514.7550169258736,1511.6862436687704,1520.1253701258047,0,0,0,0.0
Robbie Lawler,2014-07-26,1520.304775260796,1520.3944778282919,1520.1253701258047,0,0,0,0.0
Robbie Lawler,2014-12-06,1519.9296861928435,1519.842715555972,1520.1253701258047,0,0,0,0.0
Robbie Lawler,2015-07-11,1523.7411192509164,1525.1874189009611,1520.1253701258047,0,0,0,0.0
Robbie Lawler,2016-01-02,1526.797223874746,1529.2233525107245,1520.1253701258047,0,0,0,0.0
Robbie Lawler,2016-07-30,1527.2822717029014,1529.6679055619336,1520.1253701258047,0,0,0,0.0
Robbie Lawler,2017-07-29,1527.932268466063,1529.6679055619336,1523.7667394359732,0,0,0,0.0
Robbie Lawler,2017-12-16,1534.134482500574,1538.1220759869589,1523.7667394359732,1,0,0,0.0
Robbie Lawler,2019-03-02,1536.8455735517912,1538.1220759869589,1534.0798182755943,1,0,0,0.0
Robbie Lawler,2019-08-03,1535.0032948742016,1538.1220759869589,1529.2112728076522,1,0,0,0.0
Robbie Lawler,2020-08-29,1537.3175634619283,1538.1220759869589,1536.0102306087538,1,0,0,0.0
Robbie Lawler,2021-09-25,1538.500689578554,1538.1220759869589,1539.047575877525,1,0,0,0.0
Robbie Lawler,2022-07-02,1536.5063161452254,1534.8726491744608,1539.047575877525,1,0,0,0.0
Robbie Lawler,2023-07-08,1535.8986197157535,1534.8726491744608,1537.334978473563,1,0,0,0.0
Robelis Despaigne,2024-03-09,,,,0,0,0,0.0
Robelis Despaigne,2024-05-11,1481.5211396282398,1481.5211396282398,,0,0,0,0.0
Robelis Despaigne,2024-10-19,1503.4690037497476,1481.5211396282398,1525.4168678712551,0,0,0,0.0
Robert Bryczek,2024-02-10,,,,0,0,0,0.0
Robert Bryczek,2025-09-06,1486.4306699820165,,1486.4306699820165,0,0,0,0.0
Robert Bryczek,2026-05-02,1504.654080058216,1522.8774901344154,1486.4306699820165,0,0,0,0.0
Robert Drysdale,2014-07-06,,,,0,0,0,0.0
Robert McDaniel,2013-04-13,,,,0,0,0,0.0
Robert McDaniel,2013-08-28,1500.0,1500.0,,0,0,0,0.0
Robert McDaniel,2014-03-15,1518.6242133283117,1500.0,1537.2484266566235,0,0,0,0.0
Robert Peralta,2011-09-17,,,,0,0,0,0.0
Robert Peralta,2011-11-12,1500.0,1500.0,,0,0,0,0.0
Robert Peralta,2012-09-29,1500.0,1500.0,,0,0,0,0.0
Robert Peralta,2013-04-06,1489.7957005750247,1484.693550862537,,0,0,0,0.0
Robert Peralta,2013-12-28,1492.3467754312685,1484.693550862537,1500.0,0,0,0,0.0
Robert Peralta,2014-05-31,1493.8774203450148,1489.7957005750247,1500.0,0,0,0,0.0
Robert Peralta,2014-08-16,1500.413786135124,1500.620679202686,1500.0,0,0,0,0.0
Robert Peralta,2015-04-04,1502.3289174324689,1500.620679202686,1506.909852608269,0,0,0,0.0
Robert Ruchala,2025-09-06,,,,0,0,0,0.0
Robert Ruchala,2026-04-04,1550.864231475885,,1550.864231475885,0,0,0,0.0
Robert Sanchez,2017-08-05,,,,0,0,0,0.0
Robert Sanchez,2018-02-18,1500.0,,1500.0,0,0,0,0.0
Robert Sanchez,2018-09-08,1498.4402092109558,1496.8804184219116,1500.0,0,0,0,0.0
Robert Valentin,2024-08-24,,,,0,0,0,0.0
Robert Valentin,2025-04-05,1500.0,,1500.0,0,0,0,0.0
Robert Valentin,2025-07-19,1500.0,,1500.0,0,0,0,0.0
Robert Valentin,2026-04-18,1500.0,,1500.0,0,0,0,0.0
Robert Whiteford,2013-10-26,,,,0,0,0,0.0
Robert Whiteford,2014-03-15,1532.1627775810825,,1532.1627775810825,0,0,0,0.0
Robert Whiteford,2015-07-18,1526.5566183444205,1520.9504591077584,1532.1627775810825,0,0,0,0.0
Robert Whiteford,2015-10-24,1517.7044122296138,1510.4752295538792,1532.1627775810825,0,0,0,0.0
Robert Whiteford,2016-04-10,1525.890335704517,1510.4752295538792,1541.3054418551542,0,0,0,0.0
Robert Whittaker,2012-12-14,,,,0,0,0,0.0
Robert Whittaker,2013-05-25,1500.0,1500.0,,0,0,0,0.0
Robert Whittaker,2013-08-28,1500.0,1500.0,,0,0,0,0.0
Robert Whittaker,2014-02-22,1507.5458747376408,1500.0,1522.6376242129227,0,0,0,0.0
Robert Whittaker,2014-06-28,1509.5050538018654,1500.0,1519.0101076037308,0,0,0,0.0
Robert Whittaker,2014-11-07,1507.6040430414923,1500.0,1519.0101076037308,0,0,0,0.0
Robert Whittaker,2015-05-09,1514.368811831487,1512.0481639453653,1519.0101076037308,0,0,0,0.0
Robert Whittaker,2015-11-14,1518.6959424962238,1518.570276453221,1519.0101076037308,0,0,0,0.0
Robert Whittaker,2016-04-23,1518.7325365344573,1518.6400128446992,1519.0101076037308,0,0,0,0.0
Robert Whittaker,2016-11-26,1520.4379887687246,1520.8459548158655,1519.0101076037308,0,0,0,0.0
Robert Whittaker,2017-04-15,1524.9861649868371,1526.4801793326135,1519.0101076037308,0,0,0,0.0
Robert Whittaker,2017-07-08,1530.1775270520227,1532.6591758183094,1519.0101076037308,0,0,0,0.0
Robert Whittaker,2018-06-09,1535.250317993405,1538.4983600713397,1519.0101076037308,0,0,0,0.0
Robert Whittaker,2019-10-05,1539.6587409359445,1543.4130379054377,1519.0101076037308,0,0,0,0.0
Robert Whittaker,2020-07-25,1541.8733948514339,1543.4130379054377,1536.228036986752,0,0,0,0.0
Robert Whittaker,2020-10-24,1542.047183380375,1543.5019699787806,1536.228036986752,0,0,0,0.0
Robert Whittaker,2021-04-17,1540.509081725251,1541.4970151264429,1536.228036986752,0,0,0,0.0
Robert Whittaker,2022-02-12,1541.255630916281,1542.3329724726086,1536.228036986752,0,0,0,0.0
Robert Whittaker,2022-09-03,1544.5332864129396,1542.3329724726086,1552.2343852040967,0,1,0,0.0
Robert Whittaker,2023-07-08,1544.799629239559,1542.8170276490155,1552.2343852040967,0,1,0,0.0
Robert Whittaker,2024-02-17,1545.6847234884021,1542.8170276490155,1554.287811006562,0,1,0,0.0
Robert Whittaker,2024-06-22,1545.3307633758805,1542.5316859912923,1554.287811006562,0,1,0,0.0
Robert Whittaker,2024-10-26,1544.1760630935291,1541.2020195896957,1554.287811006562,0,1,0,0.0
Robert Whittaker,2025-07-26,1545.7155529292845,1541.2020195896957,1558.5038973914523,0,1,0,0.0
Robert Whittaker,2026-07-11,1545.5836366318383,1541.2020195896957,1556.2247065913275,0,1,0,0.0
Roberto Romero,2024-11-16,,,,0,0,0,0.0
Roberto Romero,2025-04-26,1517.5134258089877,,1517.5134258089877,0,0,0,0.0
Roberto Traven,2001-11-02,,,,0,0,0,0.0
Rocky Lee,2015-04-11,,,,0,0,0,0.0
Rodney Wallace,2009-12-05,,,,0,0,0,0.0
Rodney Wallace,2010-03-27,1500.0,,1500.0,0,0,0,0.0
Rodney Wallace,2010-08-07,1500.0,,1500.0,0,0,0,0.0
Rodolfo Bellato,2023-12-02,,,,0,0,0,0.0
Rodolfo Bellato,2025-02-08,1500.8216381334544,1500.8216381334544,,0,0,0,0.0
Rodolfo Bellato,2025-06-14,1511.8782253731938,1500.8216381334544,,0,0,0,0.0
Rodolfo Bellato,2025-09-27,1513.786785139161,1500.8216381334544,,0,0,0,0.0
Rodolfo Bellato,2026-03-07,1514.1100843432328,1500.8216381334544,1515.0799819554475,0,0,0,0.0
Rodolfo Rubio Perez,2014-11-08,,,,0,0,0,0.0
Rodolfo Vieira,2019-08-10,,,,0,0,0,0.0
Rodolfo Vieira,2020-03-07,1531.5688459207593,1531.5688459207593,,0,0,0,0.0
Rodolfo Vieira,2021-02-13,1500.648435363563,1500.648435363563,,0,0,0,0.0
Rodolfo Vieira,2021-07-17,1500.059309965786,1500.648435363563,1498.8810591702315,0,0,0,0.0
Rodolfo Vieira,2022-06-25,1500.0444824743395,1500.4322902423755,1498.8810591702315,0,0,0,0.0
Rodolfo Vieira,2023-04-29,1504.1929138051714,1500.4322902423755,1509.8338491493653,0,0,0,0.0
Rodolfo Vieira,2024-02-10,1506.493718428989,1504.823653068801,1509.8338491493653,0,0,0,0.0
Rodolfo Vieira,2025-02-15,1507.4405725974455,1506.4832619766776,1509.8338491493653,0,0,0,0.0
Rodolfo Vieira,2025-08-02,1512.9829109064544,1506.4832619766776,1523.8156591227496,0,0,0,0.0
Rodolfo Vieira,2025-11-15,1512.1250465668686,1506.2797402889285,1523.8156591227496,0,0,0,0.0
Rodolfo Vieira,2026-04-25,1516.977383570557,1506.2797402889285,1533.0238484930003,0,0,0,0.0
Rodrigo Damm,2012-06-23,,,,0,0,0,0.0
Rodrigo Damm,2012-11-17,1500.0,1500.0,,0,0,0,0.0
Rodrigo Damm,2013-06-08,1491.631846603239,1500.0,1483.263693206478,0,0,0,0.0
Rodrigo Damm,2014-02-15,1494.421231068826,1500.0,1483.263693206478,0,0,0,0.0
Rodrigo Damm,2014-05-31,1495.8159233016195,1500.0,1483.263693206478,0,0,0,0.0
Rodrigo Damm,2014-09-05,1496.6527386412956,1500.0,1491.631846603239,0,0,0,0.0
Rodrigo Damm,2015-01-03,1501.1289186859474,1500.0,1502.2578373718945,0,0,0,0.0
Rodrigo Nascimento,2020-05-16,,,,0,0,0,0.0
Rodrigo Nascimento,2020-10-10,1500.0,1500.0,,0,0,0,0.0
Rodrigo Nascimento,2021-07-17,1500.0,1500.0,1500.0,0,0,0,0.0
Rodrigo Nascimento,2022-09-17,1500.0,1500.0,1500.0,0,0,0,0.0
Rodrigo Nascimento,2023-05-20,1502.1382630137912,1504.2765260275823,1500.0,0,0,0,0.0
Rodrigo Nascimento,2023-11-04,1505.9405919816927,1509.9009866361546,1500.0,0,0,0,0.0
Rodrigo Nascimento,2024-05-11,1502.386259475986,1503.579389213979,1500.0,0,0,0,0.0
Rodrigo Nascimento,2024-11-02,1512.366273463905,1503.579389213979,1536.1231786957087,0,0,0,0.0
Rodrigo Ruas,2002-06-22,,,,0,0,0,0.0
Rodrigo Sezinando,2025-09-13,,,,0,0,0,0.0
Rodrigo Vera,2026-05-30,,,,0,0,0,0.0
Rodrigo de Lima,2014-06-28,,,,0,0,0,0.0
Rodrigo de Lima,2015-02-14,1497.3468390251787,,1497.3468390251787,0,0,0,0.0
Roger Bowling,2013-04-20,,,,0,0,0,0.0
Roger Bowling,2013-08-28,1501.9669545137406,,1501.9669545137406,0,0,0,0.0
Roger Bowling,2013-12-14,1509.9817038877673,,1501.9669545137406,0,0,0,0.0
Roger Gracie,2013-07-06,,,,0,0,0,0.0
Roger Hollett,2012-09-22,,,,0,0,0,0.0
Roger Hollett,2013-05-18,1514.4419179618171,,1514.4419179618171,0,0,0,0.0
Roger Huerta,2006-09-23,,,,0,0,0,0.0
Roger Huerta,2007-02-03,1500.0,1500.0,,0,0,0,0.0
Roger Huerta,2007-04-07,1500.0,1500.0,,0,0,0,0.0
Roger Huerta,2007-06-23,1500.0,1500.0,,0,0,0,0.0
Roger Huerta,2007-08-25,1500.0,1500.0,,0,0,0,0.0
Roger Huerta,2007-12-08,1500.0,1500.0,,0,0,0,0.0
Roger Huerta,2008-08-09,1500.0,1500.0,,0,0,0,0.0
Roger Huerta,2009-09-16,1500.0,1500.0,1500.0,0,0,0,0.0
Roger Narvaez,2014-06-07,,,,0,0,0,0.0
Roger Narvaez,2014-11-22,1500.0,,1500.0,0,0,0,0.0
Roger Narvaez,2015-03-14,1524.5990970751473,1549.1981941502945,1500.0,0,0,0,0.0
Roger Zapata,2015-09-26,,,,0,0,0,0.0
Rogerio Bontorin,2019-02-02,,,,0,0,0,0.0
Rogerio Bontorin,2019-08-10,1516.7058245634107,1516.7058245634107,,0,0,0,0.0
Rogerio Bontorin,2020-02-15,1508.3529122817054,1508.3529122817054,,0,0,0,0.0
Rogerio Bontorin,2021-03-06,1512.141189422703,1508.3529122817054,1519.7177437046987,0,0,0,0.0
Rogerio Bontorin,2021-05-15,1518.2060141784727,1508.3529122817054,1528.0591160752406,0,0,0,0.0
Rogerio Bontorin,2022-01-15,1516.7804681570233,1508.3529122817054,1528.0591160752406,0,0,0,0.0
Rogerio Nogueira,2009-11-21,,,,0,0,0,0.0
Rogerio Nogueira,2010-05-29,1500.0,1500.0,,0,0,0,0.0
Rogerio Nogueira,2010-09-25,1500.0,1500.0,,0,0,0,0.0
Rogerio Nogueira,2011-03-26,1500.0,1500.0,1500.0,0,0,0,0.0
Rogerio Nogueira,2011-12-10,1511.294285987627,1500.0,1522.5885719752541,0,0,0,0.0
Rogerio Nogueira,2013-02-02,1509.9868285536377,1501.58566627256,1522.5885719752541,0,0,0,0.0
Rogerio Nogueira,2014-07-26,1517.4944035227497,1514.9473192964974,1522.5885719752541,0,0,0,0.0
Rogerio Nogueira,2015-08-01,1516.351096251144,1514.9473192964974,1518.2227988573395,0,0,0,0.0
Rogerio Nogueira,2016-05-14,1514.0616915559108,1514.9473192964974,1513.1760638153244,0,0,0,0.0
Rogerio Nogueira,2016-11-19,1515.4262519447177,1517.2264024482329,1513.1760638153244,0,0,0,0.0
Rogerio Nogueira,2018-09-22,1518.197951783003,1517.2264024482329,1519.1695011177733,0,0,0,0.0
Rogerio Nogueira,2019-05-11,1520.500383393698,1521.609451956969,1519.1695011177733,0,0,0,0.0
Rogerio Nogueira,2020-07-25,1518.79201811089,1521.609451956969,1515.974584264811,0,0,0,0.0
Roland Delorme,2011-12-03,,,,0,0,0,0.0
Roland Delorme,2012-05-05,1500.0,1500.0,,0,0,0,0.0
Roland Delorme,2012-07-21,1500.0,1500.0,,0,0,0,0.0
Roland Delorme,2013-06-15,1493.3978909081854,1500.0,,0,0,0,0.0
Roland Delorme,2013-09-21,1497.7430439233533,1503.5928343229523,,0,0,0,0.0
Roland Delorme,2014-06-14,1496.2349040610593,1503.5928343229523,1490.2023446118837,0,0,0,0.0
Roland Delorme,2014-08-23,1496.8624200508827,1503.5928343229523,1495.1011723059419,0,0,0,0.0
Rolando Bedoya,2023-05-06,,,,0,0,0,0.0
Rolando Bedoya,2023-08-26,1548.88239924754,,1548.88239924754,0,0,0,0.0
Rolando Bedoya,2024-08-03,1533.7838320611077,,1533.7838320611077,0,0,0,0.0
Rolando Bedoya,2025-09-27,1518.3680064875437,,1518.3680064875437,0,0,0,0.0
Rolando Delgado,2008-12-13,,,,0,0,0,0.0
Rolando Delgado,2009-06-13,1500.0,1500.0,,0,0,0,0.0
Rolando Delgado,2009-11-14,1500.0,1500.0,1500.0,0,0,0,0.0
Rolando Dy,2017-06-17,,,,0,0,0,0.0
Rolando Dy,2017-09-22,1495.3336419295879,,1495.3336419295879,0,0,0,0.0
Rolando Dy,2017-11-25,1506.099482852403,,1506.099482852403,0,0,0,0.0
Rolando Dy,2018-06-23,1504.0663219016021,1500.0,1506.099482852403,0,0,0,0.0
Roldan Sangcha'an,2014-06-28,,,,0,0,0,0.0
Roldan Sangcha'an,2015-05-16,1500.0,,1500.0,0,0,0,0.0
Rolles Gracie,2010-02-06,,,,0,0,0,0.0
Roman Bogatov,2020-07-11,,,,0,0,0,0.0
Roman Dolidze,2020-07-18,,,,0,0,0,0.0
Roman Dolidze,2020-12-05,1480.0,1480.0,,0,0,0,0.0
Roman Dolidze,2021-03-20,1490.0,1490.0,,0,0,0,0.0
Roman Dolidze,2021-06-05,1496.5050838271006,1490.0,1509.5152514813014,0,0,0,0.0
Roman Dolidze,2022-06-18,1501.1086799865996,1498.3064894883655,1509.5152514813014,0,0,0,0.0
Roman Dolidze,2022-10-29,1499.047877816162,1496.4310343998773,1509.5152514813014,0,0,0,0.0
Roman Dolidze,2022-12-03,1504.0622994769055,1502.9717090760262,1509.5152514813014,0,0,0,0.0
Roman Dolidze,2023-03-18,1510.931987530241,1511.1681102050643,1509.5152514813014,0,0,0,0.0
Roman Dolidze,2024-02-03,1516.559994170414,1511.1681102050643,1532.7356460664628,0,0,0,0.0
Roman Dolidze,2024-06-29,1518.4280749256438,1511.1681102050643,1532.948004366802,0,0,0,0.0
Roman Dolidze,2024-10-05,1520.5020318976062,1515.168043696522,1532.948004366802,0,0,0,0.0
Roman Dolidze,2025-03-15,1522.8227049620834,1519.0257176853133,1532.948004366802,0,0,0,0.0
Roman Dolidze,2025-08-09,1525.6581388236812,1523.2281836426407,1532.948004366802,0,0,0,0.0
Roman Dolidze,2026-03-21,1528.1041994081456,1523.2281836426407,1539.0752348805313,0,0,0,0.0
Roman Kopylov,2019-11-09,,,,0,0,0,0.0
Roman Kopylov,2021-10-30,1502.2491193010192,,1502.2491193010192,0,0,0,0.0
Roman Kopylov,2022-09-03,1501.1245596505096,,1501.1245596505096,0,0,0,0.0
Roman Kopylov,2023-01-14,1497.0120267632071,1488.7869609886022,1501.1245596505096,0,0,0,0.0
Roman Kopylov,2023-07-29,1500.276177551853,1499.4277954531963,1501.1245596505096,0,0,0,0.0
Roman Kopylov,2023-09-16,1496.596554748244,1493.5778848134003,1501.1245596505096,0,0,0,0.0
Roman Kopylov,2024-02-17,1494.414907464141,1491.0600813709566,1501.1245596505096,0,0,0,0.0
Roman Kopylov,2024-06-01,1498.83542843688,1491.0600813709566,1509.2025578581115,0,0,0,0.0
Roman Kopylov,2025-01-11,1498.98099988227,1492.8480650967654,1509.2025578581115,0,0,0,0.0
Roman Kopylov,2025-07-19,1504.450562796859,1502.0745652662329,1509.2025578581115,0,0,0,0.0
Roman Kopylov,2025-11-15,1507.1927914816627,1502.0745652662329,1514.8701308048073,0,0,0,0.0
Roman Kopylov,2026-05-09,1511.2330882589747,1502.0745652662329,1522.2233158502645,0,0,0,0.0
Roman Mitichyan,2007-12-08,,,,0,0,0,0.0
Roman Mitichyan,2008-04-02,1500.0,1500.0,,0,0,0,0.0
Roman Salazar,2014-10-04,,,,0,0,0,0.0
Roman Salazar,2015-02-28,1517.9881796254374,,1517.9881796254374,0,0,0,0.0
Roman Salazar,2015-08-08,1494.0211376301613,,1517.9881796254374,0,0,0,0.0
Romie Aram,2003-04-25,,,,0,0,0,0.0
Ron Faircloth,2005-10-07,,,,0,0,0,0.0
Ron Stallings,2015-01-18,,,,0,0,0,0.0
Ron Stallings,2015-04-04,1490.958136851954,,1490.958136851954,0,0,0,0.0
Ron Stallings,2015-09-05,1495.479068425977,1500.0,1490.958136851954,0,0,0,0.0
Ron Waterman,1999-05-07,,,,0,0,0,0.0
Ron Waterman,1999-07-16,1500.0,1500.0,,0,0,0,0.0
Ron Waterman,1999-09-24,1500.0,1500.0,1500.0,0,0,0,0.0
Ron Waterman,2000-04-14,1500.0,1500.0,1500.0,0,0,0,0.0
Ronald Jhun,2004-08-21,,,,0,0,0,0.0
Ronaldo Rodriguez,2024-02-24,,,,0,0,0,0.0
Ronaldo Rodriguez,2024-09-14,1483.1185036771353,1483.1185036771353,,0,0,0,0.0
Ronaldo Rodriguez,2025-03-29,1487.5929564595092,1487.5929564595092,,0,0,0,0.0
Ronda Rousey,2013-02-23,,,,0,0,0,0.0
Ronda Rousey,2013-12-28,1500.0,1500.0,,0,0,0,0.0
Ronda Rousey,2014-02-22,1500.0,1500.0,,0,0,0,0.0
Ronda Rousey,2014-07-05,1500.0,1500.0,,0,0,0,0.0
Ronda Rousey,2015-02-28,1507.4884745807547,1507.4884745807547,,0,0,0,0.0
Ronda Rousey,2015-08-01,1509.108380795367,1509.108380795367,,0,0,0,0.0
Ronda Rousey,2015-11-14,1512.242340072141,1512.242340072141,,0,0,0,0.0
Ronda Rousey,2016-12-30,1512.545452114835,1512.242340072141,1514.364124371,0,0,0,0.0
Rongzhu,2021-04-24,,,,0,0,0,0.0
Rongzhu,2021-09-18,1483.0451350049557,,1483.0451350049557,0,0,0,0.0
Rongzhu,2022-02-26,1491.5225675024778,1500.0,1483.0451350049557,0,0,0,0.0
Rongzhu,2024-09-07,1490.1367252577718,1500.0,1485.2050878866576,0,0,0,0.0
Rongzhu,2025-02-08,1492.6025439433288,1500.0,1490.1367252577718,0,0,0,0.0
Rongzhu,2025-08-23,1494.0820351546631,1500.0,1490.1367252577718,0,0,0,0.0
Ronnie Lawrence,2021-02-27,,,,0,0,0,0.0
Ronnie Lawrence,2022-02-12,1500.0,1500.0,,0,0,0,0.0
Ronnie Lawrence,2022-07-09,1500.0,1500.0,,0,0,0,0.0
Ronnie Lawrence,2023-06-17,1500.0,1500.0,1500.0,0,0,0,0.0
Ronny Markes,2011-08-14,,,,0,0,0,0.0
Ronny Markes,2012-02-15,1484.736306793522,1484.736306793522,,0,0,0,0.0
Ronny Markes,2013-01-19,1497.0774770010614,1497.0774770010614,,0,0,0,0.0
Ronny Markes,2013-11-06,1503.936363876587,1503.936363876587,,0,0,0,0.0
Ronny Markes,2014-03-23,1502.9522729074401,1503.936363876587,1500.0,0,0,0,0.0
Rony Jason,2012-06-23,,,,0,0,0,0.0
Rony Jason,2012-10-13,1500.0,1500.0,,0,0,0,0.0
Rony Jason,2013-06-08,1500.0,1500.0,,0,0,0,0.0
Rony Jason,2013-11-09,1500.0,1500.0,,0,0,0,0.0
Rony Jason,2014-03-23,1499.5678779276118,1500.0,1498.2715117104476,0,0,0,0.0
Rony Jason,2014-05-31,1510.6728626946824,1513.7732004407412,1498.2715117104476,0,0,0,0.0
Rony Jason,2015-05-30,1511.5656167470424,1513.7732004407412,1507.1504493596453,0,0,0,0.0
Rony Jason,2016-08-06,1509.9133857831791,1513.7732004407412,1507.1504493596453,0,0,0,0.0
Rony Jason,2017-03-11,1514.2254656236173,1513.7732004407412,1519.5703077419912,0,0,0,0.0
Ronys Torres,2010-02-06,,,,0,0,0,0.0
Ronys Torres,2010-03-31,1500.0,,1500.0,0,0,0,0.0
Roosevelt Roberts,2018-11-30,,,,0,0,0,0.0
Roosevelt Roberts,2019-04-27,1498.7235390806331,1498.7235390806331,,0,0,0,0.0
Roosevelt Roberts,2019-06-29,1499.3617695403166,1499.3617695403166,,0,0,0,0.0
Roosevelt Roberts,2019-11-09,1510.7017444820292,1499.3617695403166,1533.3816943654538,0,0,0,0.0
Roosevelt Roberts,2020-05-30,1504.727130148063,1495.1756087422661,1533.3816943654538,0,0,0,0.0
Roosevelt Roberts,2020-06-20,1503.7817041184503,1496.3817065566996,1533.3816943654538,0,0,0,0.0
Roosevelt Roberts,2020-09-12,1511.9249702873713,1496.3817065566996,1543.0114977487142,0,0,0,0.0
Roosevelt Roberts,2021-08-21,1510.2214031034612,1496.3817065566996,1543.0114977487142,0,0,0,0.0
Roosevelt Roberts,2023-11-11,1508.9437277155284,1496.3817065566996,1528.6743318324761,0,0,0,0.0
Roosevelt Roberts,2024-09-28,1509.7277579693587,1496.3817065566996,1525.505748874357,0,0,0,0.0
Roque Martinez,2020-09-12,,,,0,0,0,0.0
Roque Martinez,2020-11-14,1500.0,,1500.0,0,0,0,0.0
Roque Martinez,2021-06-19,1490.5750112778455,,1490.5750112778455,0,0,0,0.0
Rory MacDonald,2010-01-11,,,,0,0,0,0.0
Rory MacDonald,2010-06-12,1500.0,1500.0,,0,0,0,0.0
Rory MacDonald,2011-04-30,1500.0,1500.0,1500.0,0,0,0,0.0
Rory MacDonald,2011-08-06,1507.2066560596813,1510.809984089522,1500.0,0,0,0,0.0
Rory MacDonald,2012-04-21,1509.007470073591,1512.0099600981214,1500.0,0,0,0,0.0
Rory MacDonald,2012-12-08,1507.205976058873,1509.007470073591,1500.0,0,0,0,0.0
Rory MacDonald,2013-07-27,1504.4383165812617,1505.3259798975141,1500.0,0,0,0,0.0
Rory MacDonald,2013-11-16,1514.3510043776405,1516.7428384405805,1500.0,0,0,0,0.0
Rory MacDonald,2014-02-22,1514.9921226566264,1516.7428384405805,1509.7399753047634,0,0,0,0.0
Rory MacDonald,2014-06-14,1518.320989431747,1520.7727077537422,1509.7399753047634,0,0,0,0.0
Rory MacDonald,2014-10-04,1518.5194105457142,1520.7142693559517,1509.7399753047634,0,0,0,0.0
Rory MacDonald,2015-07-11,1516.8358277688312,1518.4126838719571,1509.7399753047634,0,0,0,0.0
Rory MacDonald,2016-06-18,1520.4203119159374,1518.4126838719571,1526.443196047877,0,0,0,0.0
Rory Markham,2008-07-19,,,,0,0,0,0.0
Rory Markham,2009-02-21,1500.0,1500.0,,0,0,0,0.0
Rory Markham,2010-03-27,1500.0,1500.0,1500.0,0,0,0,0.0
Rory Singer,2006-06-24,,,,0,0,0,0.0
